ID,Quantity_Sold_(kilo)
46084,27.0
46083,5.817
46085,8.493
46140,2.5220000000000002
46134,15.0
46135,17.0
46136,16.0
46137,4.0
46138,16.0
46139,5.0
46141,7.0
46151,7.0
46143,13.0
46144,4.0
46145,1.275
46146,1.0
46147,1.0
46148,0.553
46149,4.866
46150,13.0
46142,3.377
46132,3.108
46133,24.0
46130,6.112
46131,7.442
46113,5.293
46114,8.453
46115,12.474
46116,2.187
46118,7.369
46119,11.092
46120,3.45
46117,1.9969999999999999
46122,5.876
46123,11.0
46124,4.748
46125,8.87
46126,0.244
46127,0.524
46128,9.546
46121,12.363
46129,16.381999999999998
46180,3.0
46179,1.0
46178,8.0
46174,12.0
46176,21.0
46175,19.0
46181,3.894
46177,1.0
46182,6.0
46191,12.0
46184,1.709
46185,10.0
46186,4.0
46187,0.86
46188,1.0
46189,0.477
46190,4.384
46192,11.0
46183,1.2730000000000001
46172,6.494
46173,37.0
46170,13.29
46171,3.913
46152,4.223
46153,7.918
46154,5.294
46155,9.072000000000001
46157,4.849
46158,16.061
46159,1.141
46160,12.21
46156,3.404
46162,2.5
46163,4.0
46164,2.766
46165,5.622
46166,1.6840000000000002
46167,3.561
46168,0.458
46161,2.6310000000000002
46169,9.597
46223,0.222
46222,12.0
46221,2.0
46217,8.0
46219,3.0
46218,27.0
46236,16.0
46220,17.0
46225,10.0
46235,18.0
46227,1.515
46228,22.0
46229,5.0
46230,0.985
46231,1.0
46232,1.0
46233,1.244
46234,9.132
46216,14.0
46226,1.203
46215,36.0
46224,1.646
46213,5.0
46193,3.364
46194,10.127
46195,0.24
46196,14.345
46197,2.59
46198,4.246
46199,4.078
46200,9.984
46201,7.433
46202,16.697
46214,1.8940000000000001
46204,5.573
46205,5.0
46206,7.05
46207,4.373
46208,1.376
46209,1.812
46210,11.49
46211,12.785
46212,3.947
46203,7.638999999999999
46267,2.879
46266,13.0
46265,2.0
46261,13.0
46263,3.0
46262,34.0
46268,0.939
46264,22.0
46269,6.0
46274,2.46
46271,1.671
46272,21.0
46273,2.0
46275,1.0
46276,2.864
46277,11.218
46278,26.0
46279,15.0
46260,29.0
46270,0.381
46259,34.0
46256,9.291
46257,5.755
46237,11.476
46258,4.874
46239,7.348000000000001
46240,16.316
46241,4.121
46242,4.012
46243,4.163
46244,15.458
46245,4.582
46246,17.912
46238,13.891
46248,7.783
46249,9.0
46250,14.265
46251,10.932
46252,2.415
46253,0.9500000000000001
46254,11.793000000000001
46255,19.017
46247,15.465
46305,23.0
46304,17.0
46300,55.0
46302,23.0
46301,20.0
46306,2.505
46303,7.0
46307,18.0
46311,1.0
46309,17.0
46310,1.67
46312,1.0
46313,0.578
46314,4.851
46316,12.0
46299,5.155
46308,0.624
46298,5.418
46315,20.0
46296,13.995
46280,5.417
46297,14.365
46281,8.21
46282,21.115000000000002
46284,5.587
46285,18.258
46286,0.52
46287,9.279
46283,4.698
46289,5.927
46290,8.0
46291,10.91
46292,4.809
46293,1.2389999999999999
46294,2.048
46295,0.644
46288,6.016
46345,1.0
46344,18.0
46343,3.0
46339,58.0
46341,2.0
46340,26.0
46346,15.0
46342,20.0
46347,0.9510000000000001
46356,18.0
46349,2.161
46350,12.0
46351,1.0
46352,3.95
46353,2.0
46354,0.867
46355,2.7199999999999998
46338,5.97
46348,7.0
46337,6.831
46357,13.0
46335,6.609
46317,6.18
46318,14.396
46319,16.569
46320,5.127
46321,4.112
46322,2.769
46323,13.573
46324,7.098
46325,9.387
46336,17.986
46327,3.252
46328,3.0460000000000003
46329,9.0
46330,4.011
46331,9.3
46332,1.77
46333,3.68
46334,0.862
46326,7.656
46383,1.0
46382,17.0
46378,2.493
46380,37.0
46379,4.788
46384,9.0
46381,19.0
46385,13.0
46390,2.0
46387,2.089
46388,9.0
46389,8.0
46391,1.395
46392,0.616
46393,4.741
46394,11.0
46377,11.883
46386,1.048
46395,11.0
46376,0.579
46374,5.332
46375,1.483
46358,4.271
46359,9.824
46360,0.5569999999999999
46362,1.383
46363,1.242
46364,4.548
46365,4.232
46361,13.941
46367,3.758
46366,16.448
46372,7.0
46371,2.357
46373,3.0869999999999997
46369,5.251
46368,10.681
46370,2.293
46425,1.0
46419,4.0
46420,14.0
46421,4.0
46422,20.0
46423,4.0
46424,15.0
46436,4.0
46426,7.0
46435,9.0
46428,0.785
46429,8.0
46430,11.0
46431,1.0
46432,1.905
46433,3.0
46434,2.7840000000000003
46418,5.446
46427,1.506
46417,1.271
46407,1.275
46415,1.0
46416,10.334
46396,3.582
46397,7.777
46398,7.971
46399,12.022
46401,10.052
46402,0.573
46403,16.395
46404,3.558
46400,1.42
46406,4.492999999999999
46408,1.9729999999999999
46409,3.0
46410,3.4899999999999998
46411,6.44
46412,1.862
46413,0.349
46414,7.636
46405,8.083
46468,2.101
46467,5.0
46466,6.0
46465,1.0
46461,23.0
46463,15.0
46462,18.0
46469,0.245
46464,19.0
46470,8.0
46480,11.0
46472,10.0
46473,4.0
46474,1.6
46475,1.0
46476,1.0
46477,0.553
46478,4.98
46479,12.0
46460,3.005
46471,0.512
46459,2.332
46457,17.095
46438,11.061
46437,3.708
46458,1.441
46439,0.251
46440,14.095
46441,1.823
46442,0.822
46444,0.293
46445,4.095
46446,0.923
46443,5.034
46448,4.354
46456,6.8420000000000005
46447,14.272
46454,0.996
46453,1.2690000000000001
46455,0.218
46451,7.056
46450,19.0
46449,3.947
46452,4.324
46518,6.0
46502,33.0
46503,21.0
46504,11.0
46505,18.0
46506,4.0
46507,13.0
46509,1.528
46501,2.5780000000000003
46511,2.668
46512,13.0
46513,2.0
46514,1.325
46515,2.209
46516,3.968
46517,26.0
46510,5.0
46500,4.917
46508,10.0
46498,1.0
46481,3.742
46482,3.809
46483,13.151
46484,5.553
46499,11.342
46486,9.466
46487,6.075
46488,2.4499999999999997
46485,2.701
46490,6.587
46491,2.451
46492,17.0
46493,2.436
46494,6.339
46495,0.903
46496,1.037
46497,8.488
46489,13.401
46548,0.168
46547,19.0
46546,8.0
46542,26.0
46544,33.0
46543,10.0
46545,1.0
46550,3.0
46559,24.0
46552,9.187
46553,7.0
46554,1.0
46555,2.155
46556,1.0
46557,1.822
46558,4.7
46541,35.0
46560,11.0
46551,0.512
46540,7.8100000000000005
46549,2.365
46538,0.767
46539,2.868
46520,8.868
46521,2.904
46522,10.415
46523,4.687
46524,4.4799999999999995
46525,5.369
46526,0.94
46527,15.18
46519,4.314
46529,3.477
46528,7.4030000000000005
46536,1.0
46535,6.34
46534,0.8300000000000001
46537,15.098
46532,7.692
46531,5.586
46530,12.0
46533,3.403
46588,0.512
46583,11.0
46584,23.0
46585,2.0
46586,10.0
46587,10.0
46582,25.0
46593,1.92
46590,11.187
46591,9.0
46592,4.0
46594,2.0
46595,1.0
46596,1.376
46597,4.339
46581,36.0
46589,9.0
46580,4.709
46569,3.78
46578,0.231
46598,13.0
46561,6.572
46562,6.726
46563,12.884
46564,7.0360000000000005
46565,5.185
46566,14.365
46567,16.9
46568,6.44
46570,6.0
46571,5.88
46572,8.47
46573,3.396
46574,0.721
46575,9.044
46576,1.0
46577,15.896
46579,8.789
46599,6.0
